N° de factura,ID Cliente
570251,17025
574034,17841
C574027,13394
551278,12483
554283,17686
553614,16684
555469,
C575157,16379
555855,15311
566621,15845
561597,12853
C552213,13499
556947,
C545511,18198
557284,17377
C563221,17611
546085,
573366,16361
540977,
579136,16094
C552458,
558714,17888
561517,18226
572104,15469
581203,
551655,17757
557285,15046
564638,13812
540351,12735
562945,
C561227,12431
571360,16563
539041,15456
552175,
551852,14948
551417,15632
559016,14051
550205,
545715,
567337,
543588,17381
567670,
C544581,
579491,14723
C577354,14732
564746,17633
543924,16904
562036,15187
547095,13018
C545516,14276
537236,16858
563498,17719
551166,17857
567382,16215
C536818,16995
539648,
563449,
563731,17576
549589,16552
569368,15971
C543039,16992
551647,13089
561042,16305
C581235,15950
571556,12662
558994,13854
567097,13323
563217,13515
580331,13017
576642,12963
549014,17841
568163,14540
538364,14448
557951,14825
C543764,17035
549929,13740
C554531,12463
573590,
556283,15628
541228,15290
567644,16989
575062,17651
568326,13200
537014,
563112,14849
561530,16174
563821,14533
567094,16924
537117,16353
538345,13787
563245,16272
564917,
557397,17897
578948,17411
578146,13742
540073,16814
581457,18102
554079,14546
573548,13680
537247,13094
559553,16174
577859,14534
558321,
578037,
566912,14367
572316,17836
570220,15612
578323,15743
563917,14572
574355,18102
567875,16348
537312,14189
576847,17017
568374,12748
553899,14292
C553028,15194
C550486,16735
568166,14800
570869,
552646,14078
C537647,
577300,16924
C552698,13448
C562160,13106
575905,13732
C566785,17071
581016,14141
557801,13319
C541498,13693
576905,13308
577607,14911
543589,17381
542603,16985
536531,15485
C539065,14898
550470,
C541825,12652
576872,13238
552269,16121
537538,15353
C580179,13352
564311,15769
549137,
574024,17410
539255,16316
543553,16359
553472,15093
C573283,18030
549139,
558970,18232
575304,17841
547803,13662
544411,13799
549537,
C542366,13777
575057,
564635,15615
569494,15739
540149,12921
543306,16686
548889,
543172,
554306,15734
540679,
540955,14715
C566187,14096
575519,12682
C555605,15281
C574499,14412
553537,14032
542631,12841
549918,17017
547828,16618
C575160,14911
572721,16201
C558037,
546896,
546293,
581184,12569
559326,13835
557283,16813
C562086,
562458,16029
571428,17534
569083,
565929,15488
565613,13744
554103,15555
562616,14748
574944,13710
551435,
C575635,12473
545349,18118
567336,12621
550468,16700
569424,15529
560095,17848
540678,
563658,15505
577727,15671
560886,16041
576399,12684
579943,13040
563589,17450
553177,13094
557412,
C554486,13168
563533,16241
573345,17609
551147,14210
547524,
575152,16284
568711,14947
C562159,17389
561025,16241
556202,14606
546157,13502
573107,
567074,17068
537437,
578633,16616
568219,13468
552266,13975
569084,17949
536790,17850
572423,16742
580318,17686
559979,14862
539746,
549926,16333
573493,
547207,17763
552574,15311
539010,15005
568369,16710
542368,
C551865,17644
C538122,14696
563256,18143
572108,15814
559316,12647
575500,16003
577790,14198
572339,14607
547199,14606
564205,
580670,18044
575618,15463
568083,15903
574694,12381
553054,17886
553853,16782
545046,16598
549353,13962
553004,17764
578620,17247
562771,13113
566207,12830
544695,14276
C541416,14606
C564711,16768
C561240,17677
561635,16912
581426,17757
552667,
544461,13744
580107,15948
556216,15252
552051,14796
574824,13097
579880,
550781,13097
548188,13263
C563594,18248
548017,16871
C540846,13162
553754,16175
539741,
537040,13089
540179,16033
572685,
C561379,13668
565845,14709
566783,13539
563923,14460
577328,14088
536823,13011
566220,15251
536463,14849
578033,12656
539109,16013
545682,14701
567149,
570632,17412
C557512,15700
537680,13599
565839,13186
544605,17512
567478,12584
547485,17019
551528,12841
C539195,12748
539836,17894
564507,15513
540498,17243
561868,16813
C558258,13014
540021,17841
541595,14606
566121,
556465,14984
568178,18155
542284,17311
541682,14770
577087,12464
575176,
565491,13881
C576229,13816
569853,13771
551149,13184
544194,16839
547652,14606
C551179,16422
575960,15429
545185,16027
568577,15301
554098,14769
C542744,16191
578684,16856
555161,12423
581583,13777
554053,14282
548191,
559002,12971
C541651,
574324,16684
571288,16052
569378,
558115,16003
556690,
564750,17690
550970,
C551513,16592
C553914,18109
544693,15397
547801,14107
562584,13752
561035,17312
543810,13171
C543775,13102
538132,
545898,15869
546303,
553353,
559038,
546036,14645
573272,13102
550923,13748
569889,17930
570093,18096
576874,15432
576110,
571594,15971
552524,
575937,12935
539093,15482
559746,16515
558194,14583
545061,15547
574933,18150
576659,15373
566108,16027
555340,13334
543759,12921
557220,14776
572338,15380
551289,18226
539217,15394
548195,
542870,15203
570473,
563730,14221
557950,17848
577850,14911
572651,17350
570293,14128
C561233,17422
568515,14466
571183,14796
546752,13299
541686,16912
542529,
554135,12877
562535,13200
538040,16520
C556327,17659
580976,
560025,18283
571941,14261
577804,17432
537384,15984
572692,
557616,12930
573397,15547
567905,12952
C550174,16394
579301,18118
537694,14901
552850,14367
576091,16779
540528,17800
C555274,14911
565328,14004
561022,14800
571277,16934
566788,14306
579405,14126
C572410,16742
536537,15922
551946,18229
550313,12681
554570,13728
581427,13890
579451,13147
563452,
538366,18109
C546022,14507
536575,13777
541181,12877
577504,14159
539981,13304
C555346,12710
C558249,17562
552469,12867
539489,16684
581582,17581
C564996,17677
564539,12715
543462,17655
537476,15838
567974,
573543,17777
553540,17511
554131,13988
547362,13694
C562622,15299
579436,14785
558305,
C560396,18087
547902,17765
541981,12691
569364,13167
566281,12748
552318,17231
573376,13617
545148,13675
575130,
568554,12455
576239,15694
578018,15311
576890,12662
575941,16438
543345,
550292,14527
556189,15615
578357,17228
547864,15716
570873,
552668,
581437,14621
578664,15910
C559347,18072
552975,17932
541652,
561816,16184
554831,
558812,16265
542125,16497
563572,16734
558568,16316
562939,15498
557327,14194
549730,15867
565676,15513
556204,17169
571667,14554
573120,
557143,13090
543020,15005
567792,17581
C549955,12359
C546323,13975
C554867,13050
573305,17837
552576,13242
560892,13089
557528,17159
550979,
544801,16145
552221,
562434,12823
568190,16342
546087,13026
545554,
557852,15384
572880,16415
555937,12683
C574955,15066
574277,17857
554076,16556
547597,
580673,13089
567711,15603
541565,14527
560581,12901
551875,17061
C568370,15154
580044,14869
543839,17811
537888,15358
C553561,15596
579010,13258
552267,15038
557483,12643
551555,17315
C544424,18093
545651,
566057,17997
550131,15935
576665,17841
548449,14911
556782,14871
543805,17050
539001,16353
549170,
564920,
569857,12939
571829,16131
567341,14961
548633,16333
546556,16156
544602,13767
547795,14536
562442,14397
537031,16455
C560331,17706
546316,17076
565292,16102
543935,12989
546909,14056
570599,
553228,16496
544110,15059
574270,
546876,
578856,17769
559151,17389
551725,13798
537388,17682
560381,14733
549144,
C546623,17954
547842,13875
569729,16350
554765,16837
538867,
559051,
C542916,15940
546869,12352
538130,
537360,18113
C581330,15877
543265,
569375,
557672,16114
579708,12682
577784,13862
563703,13273
561200,13695
553385,16710
567680,
548013,17874
578927,15747
C559294,17861
545910,14586
558718,16589
561894,14456
551152,13230
540972,12437
552644,15063
545408,15067
560826,18073
550641,
567642,12409
568209,13089
557744,15194
C545454,15189
549975,16175
537967,12494
563031,13263
539475,16686
539456,16885
536616,17925
562102,13089
541789,14088
569006,16268
560915,13313
551287,17961
572732,18079
539014,17692
553182,17107
579093,13081
545159,12748
C566953,15804
559606,14606
C573771,16164
553671,13659
C554154,12757
581420,16358
C573541,14738
576644,
564724,15555
556914,12877
566924,
576677,16393
C577163,16678
559904,13149
573981,
575390,12971
562579,16950
569583,15039
574731,17831
C555877,16218
537257,17691
540533,15005
556069,
C571859,15159
575297,15134
558763,12841
570498,16136
541505,15939
539045,
572196,18102
580277,16474
563954,16652
556330,17797
569417,17629
542800,14606
578327,
538999,16003
561910,17053
541854,18283
549281,17735
C578280,17841
552730,16837
548498,16681
558699,12494
538944,13295
548624,
553179,15440
C545439,14243
555550,15245
558879,12921
564856,12477
581449,12748
547723,
554379,14047
557799,14854
563833,14755
574071,12654
547705,14056
539320,14911
575631,15184
569210,13681
563700,
581496,16558
545234,18075
551424,12748
540023,15039
552721,14691
559629,14690
565057,
C538052,15181
575612,17416
551460,
565306,
542872,15939
556296,15114
556052,13742
551535,17615
C549731,13266
562106,14076
540675,
539087,13093
550988,14231
538892,16422
559665,12556
553199,17758
561924,
575476,15046
544341,13012
554313,
C568911,15050
545160,
547687,15078
580087,
579256,13349
540040,12483
C567348,15755
546112,15769
C569916,13777
555876,15799
551393,14973
568511,16422
C551316,15220
536971,12779
572442,12546
565261,12474
547881,13110
554415,18202
573745,17419
540906,16701
558461,13263
C552455,
569481,15255
546917,14911
C539598,14299
558263,14646
569014,18053
542884,
548726,13767
545602,17315
578677,15750
568182,13079
C557405,12708
564753,13709
555523,12468
554155,12757
537648,12839
577858,16365
539325,13004
572540,
544688,18151
538683,14525
C572398,
579492,12670
536821,17757
579017,15571
581141,14132
556432,16184
542224,17888
554854,16369
549441,17162
570848,15473
579142,16744
C562097,15311
C554541,13078
548150,17315
577230,18034
550264,13426
C564899,14646
569136,15834
C537602,17511
575177,
581345,17315
542636,18239
C555885,14842
544392,14680
572999,14560
565588,16918
553395,
563982,14397
537422,17812
C574510,15110
566293,14533
C541705,13854
553900,12353
565595,13192
558888,14056
548544,14525
536876,
550607,16919
537603,14673
544339,15228
581516,14422
545575,13014
549455,
537880,12963
570096,15311
551721,14711
C578003,13832
540645,14060
572918,14379
549514,
558045,12615
557492,13717
562937,
572679,17024
554550,
547359,15719
543008,13824
562718,18241
558046,
555843,12584
553036,15129
566631,15622
566092,13823
554013,13308
557215,17677
542246,15227
560537,17779
547378,14051
565993,13013
570249,17509
553074,15529
541835,17243
539987,12748
C569982,15365
577130,15861
559668,13394
581451,17144
549911,14060
567880,15398
555351,13408
557237,17204
566164,
556507,12567
570792,12709
C560585,13941
567862,
563028,17629
562621,14415
565798,
574587,14936
C579912,17044
566274,13884
571266,17769
555330,
555245,14800
547002,12878
C562876,15110
564356,13969
C574548,18044
572128,15782
566481,15769
551747,14298
547995,
553728,
541409,13246
544450,17811
554984,17152
559532,14808
555505,
548394,
555850,16550
557770,14643
577500,14052
566818,13104
566479,13831
545334,15750
567340,12540
556792,17043
570263,
550517,14352
550906,14298
577545,16931
556722,17428
545348,12913
562443,17723
566717,17841
C539224,17377
C557508,16684
578015,12971
576587,18123
540770,13468
C568561,15505
544168,13798
579807,15046
557960,15453
575988,13018
567515,16839
559041,
578311,15253
C557411,13343
580595,14194
574751,17164
548654,12569
567614,16103
553317,16705
C545329,12352
556784,14461
566600,13704
536748,15107
571280,18122
549525,
569556,14936
578362,12913
570424,17372
C557408,12621
550183,14105
574343,12576
567942,15804
565466,12422
570719,17913
564352,14262
C538891,16233
555526,14364
C547930,12594
581358,17436
565725,13949
556222,17522
563915,14224
543271,
C576850,13924
549295,
542621,12528
C544451,13097
546530,17404
574728,13719
552946,12683
561489,
549835,17511
549043,
C549582,12656
545019,15093
581574,12526
545991,15311
542085,14534
549524,
560248,16255
548912,16586
572665,
573874,13868
581383,15399
574103,13636
550328,17582
561468,12709
C539827,15044
561799,15776
566193,14961
555492,16967
556720,17428
546028,17049
554378,
547810,
543798,15058
580672,17920
538810,14871
566276,13450
541488,15061
549249,12423
554436,
559682,17337
544283,13668
562855,
558446,
558759,13148
537377,15882
C563109,12656
561453,13183
570086,17086
548873,12971
563895,18229
563383,14407
559352,17837
557756,
544899,13118
580101,15144
C547958,15032
549445,17809
576667,12963
549570,17550
567374,15341
560437,13940
551414,15622
551327,
C553533,17612
551774,14606
540121,16145
554080,16931
C548891,13418
566022,13925
542598,14805
536810,15299
555821,
548289,13988
548684,
567309,12901
C542078,12854
C555013,12601
543182,
576361,14910
571193,15484
574679,12645
C550026,14339
553035,17337
556302,15267
567428,14911
553125,17139
581014,16458
555241,14377
580609,
573026,17459
542114,16943
563597,14305
C562657,13588
543828,14156
C551265,14527
554674,14522
540375,
551326,
579003,14741
C546320,12708
543922,
549964,13122
576406,13692
573196,15028
541685,
579870,12437
C557638,17450
556472,16633
544322,14211
561627,12453
571828,16440
550618,14156
554962,
C542395,17389
558237,12867
C558129,12919
551462,15210
556969,16257
550499,
551085,14854
553037,12471
550289,13880
564561,13340
581144,14085
558120,
537599,17954
543245,16725
C564257,16607
547496,18075
558470,16801
554043,16832
570640,12474
571016,
571125,16394
562521,17457
555751,16462
573320,15513
C558522,15932
545579,17508
549301,16643
567925,
537792,16385
554957,
536802,17412
576591,16422
543001,14127
569468,16186
574826,15870
574165,14815
556944,
541413,13859
570637,12530
537801,15221
552681,
566649,18173
575206,14298
578477,
548372,14572
541867,14744
541021,13093
578829,14710
563264,13720
542428,17404
568084,
550439,18231
571729,12500
561112,14606
559496,
561388,12753
536402,15513
C543972,17924
C553563,14342
559419,16029
569634,12843
544658,13113
580066,14309
560781,13969
546862,16216
566740,17033
576068,14788
C559992,14527
C541710,14320
562468,16928
C551508,13102
563841,17402
558681,
571188,12783
545646,14779
540782,15370
543670,16013
542735,12681
550989,13969
581208,
577035,15187
572882,18226
551259,17949
571235,15078
537126,18118
544749,15373
554368,13267
539108,16013
C570453,
559365,
563585,17070
564954,
567197,14934
C574337,16979
561060,17703
551715,13102
575334,14493
571248,15826
C579782,17451
544209,16235
563717,
554821,13199
572091,15129
558293,13656
574654,15571
537625,15180
561356,14273
562933,
577756,15115
567613,13908
C538114,14217
559935,15125
562050,14133
569870,12757
543458,14587
560692,14704
556416,15527
565293,17857
567700,16379
577854,16128
C548605,
540001,18097
549126,16031
536610,17850
547346,
576902,17330
542242,13754
575689,14829
569937,
565565,14534
546649,
545049,15046
578300,12664
558464,
549018,17492
547071,12693
569999,17030
553391,
C574494,15468
548913,12669
C579753,15484
557954,15023
574706,16790
561820,
574301,12544
C545453,14639
545638,13113
548630,16333
556305,12643
548863,15311
558416,16059
568153,17716
576772,16839
544280,14754
C538680,
C569422,12546
569832,15315
540499,16923
557793,14998
544464,17323
565286,
563941,15738
554000,14794
C571897,16157
549552,13508
557614,16394
562727,15601
576509,
553920,15955
575683,17389
561663,
562382,
544642,17811
556977,17446
574319,15482
C544057,13623
574020,14673
548743,14895
544186,
569033,15611
557031,
562733,14626
568485,17511
540994,13089
540187,15358
579515,14191
580031,13199
C549824,15189
C564488,16859
571260,16206
575129,13110
560897,12971
549010,
C572223,14147
578313,17757
575983,13379
562134,
572287,15584
564928,
550309,13220
572758,
546688,16497
580973,12820
576686,16916
536400,13448
566739,12566
C555354,16566
554655,12924
C566181,14243
575977,17287
559410,
552444,17634
555488,16942
C575577,15597
571894,
553836,17017
557859,17709
C537652,
556190,15780
552358,15673
548510,17861
C573427,14560
560406,
546122,15581
557488,15581
551172,17854
563931,14895
574336,12397
C545672,15304
547684,12408
552225,
537412,14409
555099,16333
545914,13340
575692,12508
C547847,14232
562350,
547914,12594
557484,14796
541405,12683
C542261,17306
566296,17841
552008,12476
573822,15527
554635,13069
546392,14587
550298,17346
561923,14112
545659,15675
581474,12748
C553875,15660
561250,
C566944,15449
553550,13631
542374,15696
545062,12748
547882,14911
561609,
544351,16182
565377,18087
552328,14188
539280,14373
554651,12779
551855,12836
C552858,14180
574899,14426
571511,15598
C552863,13012
572090,13573
C572747,17423
537426,
555569,12727
572890,
544399,12594
572047,16474
558078,13408
C544655,13113
576910,12477
541516,
C570477,14719
546147,
567167,15547
C539596,13694
560580,14088
573773,13327
575040,13381
543023,15270
573145,18219
573094,15707
550632,16907
562164,
C551602,17692
549303,18040
569837,12748
542618,14502
537243,16638
580132,15694
560078,16040
C545504,13630
563858,18170
575625,
557219,14776
551351,14298
556444,15098
537676,12386
558117,
568568,14412
575338,17867
C559939,14426
567821,14659
579167,16800
547109,12423
549687,12363
547063,14769
536607,17732
536795,15640
556490,13078
556972,17193
543266,
545459,17576
578476,
575371,14132
C568830,13725
C558059,14194
C554152,18257
C571251,13814
540849,14270
546624,14193
544774,17711
553008,17315
571190,17771
553190,15164
546104,14527
551302,
559641,13184
548538,
568595,16681
553871,16998
573531,12909
547724,13468
552820,16644
580064,18077
558892,17581
543631,14081
570648,16086
554115,15938
571848,13576
552238,14403
569632,13808
573338,14546
563026,15747
566214,14895
561242,16258
575505,
547404,
576389,12748
543180,12410
542908,13110
C536807,15834
549284,15694
563748,16170
577171,17159
536732,15544
547017,13468
539666,16029
C540783,17629
555583,13534
559339,13752
552055,16353
574479,18035
557499,16320
536574,17025
C545739,12754
C562561,16729
571219,15601
564543,16818
578292,13174
C563609,18178
539314,13874
C554002,13692
551847,
554510,17389
553226,16912
562368,16570
573665,13982
559834,12576
550215,
556248,15681
569334,12931
575876,15608
580725,15932
544187,14107
540029,16029
570667,12362
548382,
C566741,15618
538654,13089
546017,14507
578045,17297
571510,18241
557518,15280
562383,
536967,12600
546992,16684
580505,15867
545161,16187
C544901,15078
C571635,16393
C539709,18176
554641,17770
541259,14404
538991,17511
551270,15891
C563218,16401
C563592,16029
539717,15208
575485,18274
540970,14185
572484,17220
C540378,13715
C567964,12995
577527,17523
564303,16042
581199,
561364,
561570,14289
545410,16670
552249,12748
552234,
537840,13531
539142,14849
557803,12704
573005,17414
C555054,14903
549722,17236
556325,17234
538194,17790
540404,12947
552310,17323
561107,
C552719,13098
C577153,13266
548973,15674
553834,15189
542275,13089
542673,14527
C558531,15039
580178,16013
565541,14159
581205,
577999,
562137,12720
551352,16637
566018,13137
575140,18198
560113,
545233,18044
569407,15694
544092,17512
573157,17669
571308,12475
576572,15514
581059,13267
575730,14765
563709,15472
574076,
C548513,13777
C561016,14056
544211,13018
545218,17462
581375,16210
C558364,
568900,13647
576857,12748
541800,15235
C564845,17416
568390,17811
556280,14584
553579,13767
542429,13330
C543621,14475
C553801,17526
572244,14233
551810,15719
555343,15918
554507,15513
553191,13118
553845,17675
576404,
537653,17897
580159,17942
574323,16438
537212,12720
536998,
560212,14722
566442,14732
576569,
540907,13488
572350,15516
579007,17924
553064,13018
560872,14745
541604,14572
565201,14907
C580761,17528
565212,12828
579990,14804
580177,14292
565767,
550305,17920
557502,
538312,16727
550964,15856
574674,14404
536608,12855
541276,15316
547349,15132
557792,16987
C574483,14359
538513,15454
536621,13108
C577096,17095
576352,16478
C537807,13495
577331,14667
536586,18229
562437,13047
564066,17703
539213,12877
C555074,16837
570255,17648
581448,15208
C579896,13971
556197,18065
576860,17602
C543817,17841
562922,12594
567146,
C566948,13468
C573760,16648
551584,15620
562955,
557897,13881
539400,12971
576096,13549
C557971,18118
C548573,15045
548008,
561323,
550212,
580133,15531
578621,13719
548330,14810
538515,17937
544202,
567095,17049
C548667,12781
544837,15910
573165,16164
548466,16386
577256,15530
573508,12552
C579886,15676
575985,17841
559318,18013
566025,17634
C548193,14680
551957,16949
C570658,16120
561000,
561503,
579549,13203
560237,15281
C566961,13319
575967,16794
547377,13050
577699,13971
536640,
562431,13069
575492,18236
541474,16997
553895,15271
C552552,16525
555413,17994
C543241,17315
579980,13263
579792,12714
562225,
542921,15838
557768,
558085,13021
576503,17540
C550014,16133
553016,12748
550291,13720
539077,13089
561369,
C553514,17700
536576,13777
545074,17655
546923,16716
541224,12474
C574504,17434
558933,16098
561524,
567170,13566
C559502,13338
570243,15606
557290,16880
558092,14808
551983,17735
540370,13094
578225,17700
569141,13021
563565,17338
C540503,13668
542065,14527
576601,14595
C575580,13599
568346,14096
554526,
566592,15201
C542924,12559
C549962,16652
580680,13001
539013,
557231,
C538725,16955
553040,15981
542622,
C541117,15100
548567,17965
547553,15644
556814,14852
C564204,13576
576321,14953
544687,13184
556480,13617
551009,
574313,13267
546667,14735
541271,12388
538378,14577
552042,13952
566647,18001
564859,14057
575604,16011
570680,13969
551137,15581
C538357,13798
536988,17238
536992,15769
574672,13532
553846,15738
568137,12488
559362,12635
570120,
575656,13319
539758,
547006,
562951,14462
554700,12613
548369,
542552,
577322,17888
581412,14415
571038,15511
554484,13854
C540394,17696
540405,14828
547883,14755
545067,17894
552840,12901
558964,14235
564308,13901
545854,14817
555726,12540
568331,16600
541288,14525
542858,17228
C577889,16191
552442,14667
568057,
577720,16013
552139,14659
C567349,13375
565450,17722
564640,14837
551392,13229
561632,15639
550130,14390
543788,15061
576634,13297
559920,12415
556905,16904
571595,15971
550656,17652
564173,12567
537462,17228
552044,17423
544612,18087
576971,14032
575697,16094
560116,
547367,15437
571900,13263
556056,17841
566981,15498
578934,14577
579530,14794
573245,17841
548506,18037
548379,
C542262,17591
546165,18183
557144,13113
544182,18257
546244,
555282,12709
551687,14135
545830,17634
573153,12678
553740,16647
C540417,13680
560527,15727
555645,18016
566972,16573
550921,14770
539081,
563242,17173
570418,15211
550191,16806
578429,16271
C575650,14194
564316,13985
555859,17987
564315,14730
571740,17973
C569117,17506
563092,13307
C566775,14060
547942,14538
552305,14341
536864,
548203,
544654,16913
580405,14720
C559739,16422
C564949,17706
576303,15532
537427,
559519,17353
538520,
573335,15059
552640,17841
570720,17934
543167,17457
568553,15674
562313,14640
542607,13148
565865,12637
569008,15114
569001,12703
C575752,13500
537394,13089
567866,16669
553654,13094
559311,14459
561284,16818
565230,16705
559504,15920
561917,16904
C562811,13217
C562124,13081
C570835,12457
561224,13629
547395,
577856,12490
557146,17139
562264,
556288,13426
543411,12576
559111,17440
C567978,14546
543664,17705
552865,
571064,17181
C570573,14997
547415,17102
C554308,12757
C569959,13983
550202,13090
559023,18142
579163,15838
564531,12624
556016,18092
573365,12584
C551178,15805
577816,18139
C549315,12949
563060,17653
580394,14397
576318,15058
541115,12578
553419,16639
540976,12652
572612,16186
554063,13631
558240,
C542635,14688
571406,13871
546084,14112
549023,
555602,16235
556034,16672
580911,14503
581195,12935
576355,13089
572239,
C558029,12826
580720,14629
C555864,15189
566932,17576
574657,13772
C581128,12785
560586,13631
C568575,13134
549967,17873
559302,14527
547402,
545521,17995
571735,14229
570449,16133
564562,15203
553209,13777
553157,
568212,15154
539298,14180
562374,14911
C576108,15113
C562651,16951
578153,12748
573174,
C564183,
C575872,13408
543565,14431
577357,13098
581181,14189
562518,16818
C576788,15344
565734,17191
547690,16063
565673,14441
540653,17406
565297,
564719,15325
574478,17203
575899,16133
566044,13769
578265,13018
558074,13791
574329,12362
547762,13695
C546680,13121
C577360,13012
C579908,14527
541585,14180
C541589,15831
578255,14675
C569952,16160
C548941,15061
539739,
565990,13577
559694,
548484,13571
572307,16905
574298,
548698,18109
577947,
547345,
578231,14527
572716,
562517,15719
553470,18102
579881,12429
536554,
554552,13694
547940,16814
566435,13854
576390,12569
571433,13015
567291,12527
C576816,12569
557225,15311
C548695,17243
558900,15349
C548471,14267
548258,14146
557281,13632
C549822,12854
537791,16233
566980,15498
C549987,14367
551443,
557644,
537855,15996
549828,15044
561065,14180
546502,16005
560368,17841
575335,12931
C579791,15969
C574472,17690
545664,12584
544147,16306
564305,14875
556687,
551181,13089
541292,15596
577336,14793
580053,12912
536941,
543527,15970
565243,16735
564654,14911
536890,14156
539257,16210
551304,
568917,15955
539957,12585
579278,14209
C553376,
574260,13014
540851,12523
C579748,14875
570242,16380
551988,12576
565214,14911
553652,
554120,16592
C573010,13735
568318,13233
545328,16389
559323,12971
543474,14415
536999,
543625,12583
559794,16700
547917,
558687,12598
570691,
563911,16265
C537853,13370
558099,17593
C538530,14796
580310,15570
579087,13914
C555358,13854
570851,12583
542227,14243
557299,13047
560701,16729
536542,16456
572875,17706
547900,13649
563935,15547
561132,14344
539724,13029
558810,
571314,14156
542692,14467
567457,14164
C545834,13458
537688,17406
C539589,14527
C568596,16493
541523,17708
549904,17180
573132,15189
560980,16107
565840,
545320,14156
546171,16359
536529,14237
559925,17644
562093,13777
573487,
572466,14997
572896,12456
570196,18136
552731,12372
574316,17351
C552709,12886
564665,
572762,15240
552183,17604
C540177,16316
540799,17365
574029,12955
568494,16266
C546270,17567
553180,16466
576658,14534
565153,18241
564728,13199
547414,17733
554159,12464
538204,16656
542399,15549
543595,16027
559906,18219
540258,14045
C554273,13883
539660,15581
555356,16672
562849,16700
552789,16029
547945,14851
576766,
579165,13389
562104,
557039,16814
542586,12377
565142,17386
557742,14911
543688,15270
C557709,15840
538058,
581567,16626
553691,15311
536446,15983
580282,14428
563851,14765
538655,17375
547950,
C564947,17747
578845,
578264,12748
578848,17988
568869,12957
560278,13610
552224,
558906,15555
C569107,15150
559602,
579440,14388
546396,13226
539578,13027
567858,16813
549180,
573599,17924
552467,15249
553746,
553462,17147
559124,14621
578019,17360
574873,16362
C537856,14388
568794,17447
537640,
562585,14053
552950,16116
538903,13496
568172,12348
552223,
C562958,17531
576137,15482
574101,
558348,17188
C558433,14606
C544435,15122
563754,15396
559472,18037
578842,
C581465,15755
563892,16330
565318,12921
545232,15676
C565050,12381
573378,14217
580362,13884
545153,16667
C569950,13499
568870,17930
569566,14739
545853,16517
550769,15984
571299,13798
C576401,13026
577324,16463
558918,15646
573317,
539113,12494
568987,12709
570234,17790
574258,16891
557301,15373
569406,16253
C553560,14931
575068,14282
C580766,14562
553218,13408
539405,12621
572688,13028
546311,
541839,17769
536385,17420
570886,13777
542708,17621
546533,15388
581438,12955
556219,17731
559687,17966
C550170,17017
552966,16057
577788,
575027,13199
559607,12681
578787,13589
C550961,14428
565376,
580502,16931
541844,16931
572233,14646
C551699,16029
556431,
566915,16945
568905,14691
C552423,14527
542268,15358
569101,14164
570834,13865
577601,17675
577058,18122
570863,15144
556316,
550522,12947
576413,
541840,15059
547924,17749
C538112,14898
540500,15465
564626,18167
561507,12397
549432,14264
566821,14227
547698,15304
538645,13269
C552317,12700
C546930,14701
C559738,18193
579267,14961
561542,15105
C572486,14156
548820,12744
551823,17955
576463,17974
578096,12936
567335,
542513,
551845,17961
568101,15978
565316,15628
553925,15370
567920,
C540097,15373
575495,14944
557668,17828
C569957,15745
C562992,12885
562847,16245
577855,15877
C547502,14513
C570471,13408
C550024,13089
549667,14911
579546,
573762,13758
578522,17254
C569909,17611
564484,13634
549147,
C560189,17652
564189,14769
569145,18008
577501,14075
559825,
545912,15944
578275,15916
580692,13173
C557654,14243
567509,14298
C554973,14976
C555599,17190
553386,13381
572024,14631
537842,13140
560776,13995
579001,15555
550947,
564087,
564747,14869
C577799,13458
552544,13320
581479,17364
562273,12502
564182,17242
559669,16332
552543,12399
562566,16954
577312,17049
560573,
564858,12484
C557649,15498
C563197,13047
556201,12347
565407,16983
560696,14606
540025,17428
C538712,17677
570879,12685
C543779,15240
544297,14298
574009,15750
542387,
575337,17867
536824,13798
559158,17428
565234,
560108,16979
550319,14524
574240,15998
573309,17272
C576230,17602
C573764,13032
575256,13408
560453,13209
C560564,12468
553931,14911
548986,
547805,13327
549255,16209
574619,15952
572499,15786
571708,12955
570964,12766
557119,17416
540374,15845
569386,15159
578104,13969
564223,13013
547416,15410
564725,18041
536741,13117
560865,
C544814,15590
561908,14239
573374,14755
557226,15805
563161,14790
537810,15032
545222,13880
C545529,16191
539223,
563437,14232
569144,17227
578939,17068
538056,17198
561114,14775
558896,
558619,14401
572856,18118
551582,
C548724,15632
541038,16395
571263,14910
540369,
568098,15762
548874,17716
580907,13507
562575,15411
536789,17850
C540390,16191
560104,17921
548911,12951
C540949,13093
560217,
571904,12522
549848,
563019,17340
555349,16729
550762,
574904,
556010,17414
555719,12609
566260,14212
569219,13558
577332,13013
577954,
581224,17631
C563363,15342
564906,12682
576891,12662
564644,
567199,17058
579525,15113
561383,13730
579497,14349
574883,14623
C545507,12565
549376,
546994,16684
572139,18241
577305,
564533,
573481,13994
556067,12748
548227,
C564063,16184
562429,13767
551413,16227
566850,13662
C581468,13599
563178,16011
C555262,12909
551124,15738
567665,
C577849,14534
578854,14859
552445,16839
567625,13627
549280,13854
C545829,15290
C560409,16717
546853,12845
549344,
564483,14050
550193,13952
C553862,
556234,17961
542504,
549567,13632
566901,17434
C546106,14527
550155,14198
565048,
579669,14673
559673,13224
570003,14792
561095,17040
577534,18127
546003,16712
C576248,16639
544069,12616
C563601,13047
550952,
544051,16700
539561,16422
545883,15974
547994,
567982,
575202,13018
558366,13631
571702,14639
